Timestamp,Ngp,Npt,HPC_ASV_Command,HPC_ASV_Position,HPC_Surge_Margin,HPC_ASC_Flow_DP,HPC_Suction_Press,HPC_Discharge_Press
2024-05-07 20:27:00+00:00,95.4539,85.2228,89.024,88.8975,14.9849,84.4351,104.9923,266.993
2024-05-07 20:28:00+00:00,95.3694,85.3108,91.042,91.0884,11.6485,80.601,104.0932,267.6415
2024-05-07 20:29:00+00:00,95.1262,85.0117,89.2853,90.247,11.3021,80.0822,103.8874,267.138
2024-05-07 20:30:00+00:00,94.957,84.8529,88.3446,88.5296,11.7697,79.6148,104.1194,265.4335
2024-05-07 20:31:00+00:00,95.1545,84.9941,88.9485,88.7043,12.9084,81.0446,104.77,266.0954
2024-05-07 20:32:00+00:00,95.1386,85.0295,89.4577,89.4377,13.1125,81.5946,104.5513,266.3312
2024-05-07 20:33:00+00:00,95.3231,85.1178,90.1034,90.0334,13.426,82.4738,104.5513,267.0059
2024-05-07 20:34:00+00:00,95.2448,85.0561,90.7975,90.7698,11.8017,80.4189,104.5421,267.4175
2024-05-07 20:35:00+00:00,95.0928,84.9422,90.0198,89.9905,11.2814,79.6329,104.3437,266.976
2024-05-07 20:36:00+00:00,95.1682,84.9386,88.5551,88.3955,12.779,81.0319,104.9897,266.5487
2024-05-07 20:37:00+00:00,95.2729,85.1371,89.6689,89.6884,13.4038,82.4421,104.5513,266.9887
2024-05-07 20:38:00+00:00,95.2998,85.1151,90.8957,90.9943,12.9904,81.9799,104.5461,267.2011
2024-05-07 20:39:00+00:00,95.0894,84.8967,91.0379,90.9509,11.5535,79.85,104.3374,266.7262
2024-05-07 20:40:00+00:00,95.0367,84.765,87.7855,87.8631,11.3069,78.3455,104.7809,265.229
2024-05-07 20:41:00+00:00,95.4556,85.1402,89.7388,89.6984,15.5096,85.0502,104.9787,266.7894
2024-05-07 20:42:00+00:00,95.4853,85.2524,91.9634,91.7924,13.178,82.9775,104.0939,267.8586
2024-05-07 20:43:00+00:00,95.189,84.9604,91.2463,91.7069,10.9559,79.6486,103.8873,267.207
2024-05-07 20:44:00+00:00,95.4632,85.1138,88.4102,88.269,15.0278,84.1668,105.1977,266.5544
2024-05-07 20:45:00+00:00,95.3704,85.1845,90.834,90.91,12.8447,82.0661,104.1026,267.2027
2024-05-07 20:46:00+00:00,95.1478,84.8917,90.8715,91.2179,11.0962,79.517,104.1076,266.9872
2024-05-07 20:47:00+00:00,95.2927,84.8959,91.3306,91.2179,12.6312,81.6069,104.3248,266.9872
2024-05-07 20:48:00+00:00,95.1968,84.8975,91.6438,91.7294,11.2782,79.94,104.1079,267.1956
2024-05-07 20:49:00+00:00,95.1525,84.7896,90.5151,90.3385,12.3038,80.8781,104.3269,266.5385
2024-05-07 20:50:00+00:00,95.0948,84.7812,90.0434,90.0026,11.3527,79.435,104.3359,266.5205
2024-05-07 20:51:00+00:00,95.1884,84.7812,90.2868,90.1128,12.5178,80.6737,104.5333,266.1256
2024-05-07 20:52:00+00:00,95.2068,84.9621,91.3281,91.1846,12.0921,80.8545,104.1115,266.9423
2024-05-07 20:53:00+00:00,94.9211,84.6318,89.5315,88.8782,10.8391,78.3344,104.3539,265.9013
2024-05-07 20:54:00+00:00,95.2191,84.9107,89.7415,89.742,13.6487,82.3909,104.9912,266.8246
2024-05-07 20:55:00+00:00,95.4655,85.1624,91.9509,92.0019,15.1353,85.6286,104.7495,268.3019
2024-05-07 20:56:00+00:00,95.0277,84.799,89.1046,89.9337,9.4815,77.4997,103.6696,266.9662
2024-05-07 20:57:00+00:00,95.0747,84.827,89.842,89.8596,11.2199,79.0658,104.3372,266.1104
2024-05-07 20:58:00+00:00,95.2942,84.9591,90.6669,90.7079,13.6342,82.6425,104.7741,266.9872
2024-05-07 20:59:00+00:00,95.3043,84.9253,91.229,91.127,13.8152,83.0932,104.5487,266.9872
2024-05-07 21:00:00+00:00,95.2206,84.9032,91.9447,91.9074,12.2237,81.1138,104.1585,266.9872
2024-05-07 21:01:00+00:00,95.1758,84.7724,90.9935,91.1757,11.1,79.544,104.3284,267.2055
2024-05-07 21:02:00+00:00,95.0792,84.6817,89.6403,89.6795,12.0524,80.207,104.5566,266.3141
2024-05-07 21:03:00+00:00,95.0455,84.7636,89.9362,89.73,12.8092,81.0644,104.7679,266.3526
2024-05-07 21:04:00+00:00,95.2472,84.9524,90.889,90.9938,13.6855,83.0322,104.5756,267.3141
2024-05-07 21:05:00+00:00,95.2138,84.9858,91.6901,91.9575,11.5267,80.0888,104.1071,266.9644
2024-05-07 21:06:00+00:00,94.9813,84.6692,86.0085,89.3097,8.5586,75.2786,104.3022,265.989
2024-05-07 21:07:00+00:00,95.3348,84.9989,88.6008,89.0303,14.2928,83.1421,104.9821,266.6491
2024-05-07 21:08:00+00:00,95.4558,85.2004,91.1896,91.0259,14.972,84.9713,104.5333,267.5466
2024-05-07 21:09:00+00:00,95.2673,85.0428,92.078,91.9459,12.433,81.642,104.1114,267.3653
2024-05-07 21:10:00+00:00,95.1343,84.8113,88.854,88.6071,12.9788,81.3589,104.3314,265.6635
2024-05-07 21:11:00+00:00,95.1618,85.0,89.5112,89.3488,12.8762,81.509,104.5237,266.625
2024-05-07 21:12:00+00:00,95.4406,85.194,91.3873,91.2398,13.3906,82.9083,104.3591,267.5316
2024-05-07 21:13:00+00:00,95.1046,84.9415,91.7137,92.1248,10.7732,79.3874,103.7405,267.0739
2024-05-07 21:14:00+00:00,94.98,84.6944,88.91,88.7951,10.8964,78.5897,104.1208,265.444
2024-05-07 21:15:00+00:00,95.2683,84.9521,89.4953,89.3525,13.8192,82.6273,104.9012,266.6145
2024-05-07 21:16:00+00:00,95.4449,85.1327,91.092,90.8786,14.7979,84.5264,104.7543,267.3506
2024-05-07 21:17:00+00:00,95.1693,85.0005,91.6786,91.857,11.6699,80.7404,103.887,267.4006
2024-05-07 21:18:00+00:00,94.9959,84.7671,90.7125,90.9705,10.4625,78.4219,104.116,266.5295
2024-05-07 21:19:00+00:00,95.0509,84.876,88.7778,88.6079,11.8832,79.7171,104.6929,266.1449
2024-05-07 21:20:00+00:00,95.156,84.8931,88.9268,88.7288,13.6989,81.9155,105.2228,266.3187
2024-05-07 21:21:00+00:00,95.2787,85.1091,90.2822,90.334,13.5049,82.2004,104.9731,266.9737
2024-05-07 21:22:00+00:00,95.077,84.9929,91.0065,90.9109,11.0489,79.2265,103.8192,266.3968
2024-05-07 21:23:00+00:00,95.1489,84.94,89.6459,89.5933,12.1528,80.5114,104.4227,266.5063
2024-05-07 21:24:00+00:00,95.1933,85.0355,89.8661,89.8532,11.7723,79.8532,104.5513,266.5385
2024-05-07 21:25:00+00:00,95.3283,85.1558,90.4173,90.243,13.7749,82.9268,104.9422,267.3203
2024-05-07 21:26:00+00:00,95.1891,85.0234,90.8546,90.9312,12.3021,81.0469,104.4132,267.0447
2024-05-07 21:27:00+00:00,95.3149,85.0607,89.0417,88.8465,12.6493,81.0169,105.1092,266.9872
2024-05-07 21:28:00+00:00,95.4022,85.1507,89.7653,89.699,14.1679,83.2286,105.0288,266.9872
2024-05-07 21:29:00+00:00,95.3537,85.2513,91.4398,91.4411,13.5614,83.3294,104.1026,267.4317
2024-05-07 21:30:00+00:00,95.1397,85.0451,91.047,91.3854,10.5566,78.9591,104.1026,267.2366
2024-05-07 21:31:00+00:00,95.3462,85.0864,89.8019,89.7075,13.833,83.0592,104.7684,267.0017
2024-05-07 21:32:00+00:00,95.3101,85.0864,90.3952,90.4388,13.4772,82.8455,104.5788,267.3809
2024-05-07 21:33:00+00:00,95.2499,85.014,90.9483,90.9011,12.6027,81.6612,104.3595,267.2441
2024-05-07 21:34:00+00:00,94.9794,84.7186,89.5762,90.2095,10.6977,78.7208,104.1192,266.5385
2024-05-07 21:35:00+00:00,95.2636,84.9437,89.6705,89.5227,13.3643,81.9393,104.8885,266.5385
2024-05-07 21:36:00+00:00,95.3414,85.0487,91.0537,91.1495,13.073,82.1121,104.6164,267.3058
2024-05-07 21:37:00+00:00,95.1007,84.8075,90.7009,90.7298,11.7579,80.2269,104.1676,266.6686
2024-05-07 21:38:00+00:00,95.084,84.7718,90.1152,90.1053,12.2857,80.531,104.5513,266.3141
2024-05-07 21:39:00+00:00,95.1148,84.7804,90.3901,90.5276,13.1157,81.6706,104.5513,266.3215
2024-05-07 21:40:00+00:00,95.1789,84.7889,90.8005,90.9122,13.4648,82.2821,104.5513,266.5138
2024-05-07 21:41:00+00:00,95.1597,84.8698,90.1665,90.0272,11.5519,79.7139,104.3589,266.5385
2024-05-07 21:42:00+00:00,94.9321,84.6544,88.3833,87.9535,10.6626,77.9785,104.349,265.4461
2024-05-07 21:43:00+00:00,95.2529,84.8721,89.1943,88.9151,13.6871,82.0863,104.926,266.2154
2024-05-07 21:44:00+00:00,95.3128,85.0329,90.7122,90.6589,13.0949,82.0652,104.6089,267.292
2024-05-07 21:45:00+00:00,95.0638,84.8975,90.7065,90.5342,10.9877,79.2259,103.9646,266.6536
2024-05-07 21:46:00+00:00,95.0267,84.7803,90.1714,90.0136,11.5508,79.6982,104.0996,266.3461
2024-05-07 21:47:00+00:00,95.1104,84.8971,90.2096,90.2424,11.9682,80.4421,104.3011,266.7043
2024-05-07 21:48:00+00:00,95.151,84.821,89.7015,89.618,12.1218,80.1587,104.718,266.3717
2024-05-07 21:49:00+00:00,95.3018,84.9739,90.4995,90.5635,13.6944,82.6726,104.7756,266.8912
2024-05-07 21:50:00+00:00,95.1216,84.9354,91.2325,91.2667,11.3306,79.9084,103.9953,266.9872
2024-05-07 21:51:00+00:00,95.1282,84.8147,88.5577,88.5244,12.5565,80.6616,104.6605,266.0093
2024-05-07 21:52:00+00:00,95.1795,84.9509,89.1142,89.0708,12.8173,81.1099,104.7756,266.4424
2024-05-07 21:53:00+00:00,95.3081,85.1236,90.3569,90.2062,13.461,82.5358,104.7756,267.3188
2024-05-07 21:54:00+00:00,95.1659,85.0158,90.7256,90.6635,12.2736,81.1636,104.1067,266.9705
2024-05-07 21:55:00+00:00,95.1708,84.8851,88.9445,88.7404,11.7023,79.7962,104.299,266.2013
2024-05-07 21:56:00+00:00,95.1758,84.9965,89.3947,89.4207,12.3302,80.6182,104.5188,266.4734
2024-05-07 21:57:00+00:00,95.2313,85.12,90.4228,90.4603,12.16,80.8189,104.5513,267.3058
2024-05-07 21:58:00+00:00,95.1147,85.0446,90.5216,90.9055,11.2602,79.7437,104.1739,267.0585
2024-05-07 21:59:00+00:00,95.1547,84.9693,89.2848,89.1308,12.9721,81.3254,104.8677,266.4134
2024-05-07 22:00:00+00:00,95.2847,85.1331,89.5258,89.6088,13.6801,82.599,105.0,267.0814
2024-05-07 22:01:00+00:00,95.2304,85.159,90.9364,90.8026,12.4312,81.3248,104.2197,267.0164
2024-05-07 22:02:00+00:00,95.3964,85.1547,89.3335,89.2573,13.7867,82.997,104.6893,266.9872
2024-05-07 22:03:00+00:00,95.5343,85.3165,90.8341,90.6827,14.4738,84.3886,104.5801,267.5739
2024-05-07 22:04:00+00:00,95.3084,85.1854,92.0413,92.1308,11.7171,80.946,103.9646,267.6602
2024-05-07 22:05:00+00:00,95.126,84.952,90.5277,90.7413,10.8788,79.164,104.0706,266.6985
2024-05-07 22:06:00+00:00,95.1107,84.7941,89.7586,89.8242,11.3358,79.277,104.4856,266.347
2024-05-07 22:07:00+00:00,95.2309,84.9392,90.4916,90.5047,12.2144,80.6214,104.5513,266.697
2024-05-07 22:08:00+00:00,95.0962,84.7944,90.4483,90.5043,11.7219,79.7363,104.3598,266.1885
2024-05-07 22:09:00+00:00,95.2703,84.873,90.9145,90.9184,12.254,80.5422,104.7098,266.6641
2024-05-07 22:10:00+00:00,95.1552,84.8239,91.4256,91.3846,12.6754,81.3499,104.3308,266.5424
2024-05-07 22:11:00+00:00,95.162,84.8259,90.3553,90.1026,11.3431,79.4551,104.5259,266.7375
2024-05-07 22:12:00+00:00,95.1687,84.828,90.2501,90.2924,11.91,80.0967,104.5513,266.5708
2024-05-07 22:13:00+00:00,95.1755,84.83,90.3997,90.3526,12.9527,81.6521,104.7427,266.9214
2024-05-07 22:14:00+00:00,95.028,84.832,90.5991,90.742,10.5289,78.3819,104.3862,266.7925
2024-05-07 22:15:00+00:00,95.0705,84.9207,90.5356,90.7176,11.0825,79.3477,104.1317,266.7628
2024-05-07 22:16:00+00:00,95.0802,84.8687,90.3262,90.2114,11.3233,79.5609,104.2946,266.7628
2024-05-07 22:17:00+00:00,95.1359,84.8395,90.7622,90.8514,12.5467,81.253,104.5216,266.9575
2024-05-07 22:18:00+00:00,95.042,84.8182,87.4172,90.1808,10.7533,78.8762,104.1609,266.792
2024-05-07 22:19:00+00:00,95.3562,85.098,89.8921,90.2287,13.7302,82.8333,104.8705,267.1468
2024-05-07 22:20:00+00:00,95.2019,84.9867,90.8347,90.9128,11.8741,80.5176,104.4256,267.2115
2024-05-07 22:21:00+00:00,95.0654,84.8509,91.0549,91.0256,10.8198,78.8203,104.1355,266.4457
2024-05-07 22:22:00+00:00,95.1038,84.8029,88.9237,88.7171,13.2281,81.5676,104.492,265.73
2024-05-07 22:23:00+00:00,95.2333,84.9826,89.8664,89.7317,13.9044,82.7729,104.7465,266.617
2024-05-07 22:24:00+00:00,95.2422,84.9917,90.8897,90.841,12.9315,82.0867,104.3917,267.3388
2024-05-07 22:25:00+00:00,95.1571,84.9706,91.1606,91.4108,11.8271,80.5845,104.1322,267.0465
2024-05-07 22:26:00+00:00,95.0803,84.8664,89.7638,90.1304,12.3599,80.8478,104.4865,266.6032
2024-05-07 22:27:00+00:00,95.3016,85.0256,88.7205,88.6244,14.6621,83.7637,104.9407,266.5385
2024-05-07 22:28:00+00:00,95.3741,85.1778,90.6602,90.6324,14.0049,83.5583,104.6096,267.5144
2024-05-07 22:29:00+00:00,95.2058,85.0588,91.6378,91.5375,11.8135,80.8659,104.1673,267.6602
2024-05-07 22:30:00+00:00,95.1957,84.8811,89.6393,89.4093,13.1365,81.783,104.559,266.3103
2024-05-07 22:31:00+00:00,95.0857,84.7795,88.898,88.7225,12.994,81.116,104.9436,266.118
2024-05-07 22:32:00+00:00,95.2247,84.9886,89.749,89.6064,13.0964,81.7154,105.0,267.047
2024-05-07 22:33:00+00:00,95.1705,85.02,90.978,90.9593,12.9336,82.1347,104.2467,267.2115
2024-05-07 22:34:00+00:00,95.0209,84.8344,89.308,89.1479,12.1327,80.4665,104.2903,266.273
2024-05-07 22:35:00+00:00,95.0766,84.9137,89.214,89.0772,12.299,80.3946,104.5178,266.4715
2024-05-07 22:36:00+00:00,95.1829,85.0442,89.7277,89.5518,13.699,82.5626,104.5513,266.5385
2024-05-07 22:37:00+00:00,95.2908,85.0537,90.3221,90.1452,13.8288,83.151,104.5513,267.1241
2024-05-07 22:38:00+00:00,95.2224,85.0453,91.0514,91.0746,12.8115,81.9143,104.3593,267.2115
2024-05-07 22:39:00+00:00,95.1808,84.9204,90.4642,90.3915,12.3534,81.2965,104.5442,267.3936
2024-05-07 22:40:00+00:00,95.0066,84.7825,89.3679,89.7047,11.6163,79.69,104.3519,266.2397
2024-05-07 22:41:00+00:00,95.2585,84.982,89.2268,89.2588,13.4085,82.1783,104.9029,266.8577
2024-05-07 22:42:00+00:00,95.2584,85.1068,90.1963,90.0888,13.3253,82.4191,104.4159,266.9872
2024-05-07 22:43:00+00:00,95.1676,84.9361,90.5184,90.5311,13.4188,82.426,104.3269,266.5968
2024-05-07 22:44:00+00:00,95.0178,84.7491,88.8658,88.6296,11.5347,79.3519,104.5189,266.1545
2024-05-07 22:45:00+00:00,95.2824,85.0235,89.6211,89.5251,12.9107,81.3989,104.9407,266.8685
2024-05-07 22:46:00+00:00,95.2255,85.0549,90.7669,90.6989,12.3079,81.1905,104.424,267.3712
2024-05-07 22:47:00+00:00,95.1065,84.9423,90.5609,90.5038,11.0645,79.3787,104.1322,266.8518
2024-05-07 22:48:00+00:00,94.9793,84.7486,89.3583,89.1939,10.8222,78.4297,104.2978,265.9821
2024-05-07 22:49:00+00:00,95.158,84.8622,89.2108,89.0064,12.6974,80.7473,104.9125,266.2558
2024-05-07 22:50:00+00:00,95.2709,84.9936,89.8805,89.8987,13.7723,82.4856,104.8048,266.5093
2024-05-07 22:51:00+00:00,95.1553,84.9667,90.2704,90.416,11.4667,79.6169,104.3917,266.7304
2024-05-07 22:52:00+00:00,95.0189,84.7845,88.4902,88.7074,11.683,79.6877,104.5122,266.5775
2024-05-07 22:53:00+00:00,95.1126,84.8841,88.6418,88.4965,12.2519,80.2685,104.7416,266.3481
2024-05-07 22:54:00+00:00,95.1696,84.9796,89.6096,89.521,12.0181,80.2087,104.5873,266.6907
2024-05-07 22:55:00+00:00,95.1944,84.972,90.0077,89.9261,12.2348,80.7404,104.5513,266.9505
2024-05-07 22:56:00+00:00,95.0616,84.8887,89.0274,89.1512,11.0049,78.8555,104.3607,266.4155
2024-05-07 22:57:00+00:00,95.3107,85.0983,89.6258,89.7161,13.7856,82.8542,104.9002,267.0784
2024-05-07 22:58:00+00:00,95.2854,85.0723,90.4544,90.3584,12.9921,81.9442,104.8089,267.4026
2024-05-07 22:59:00+00:00,95.3561,85.0756,90.9447,90.8374,12.6967,81.7773,104.387,267.2416
2024-05-07 23:00:00+00:00,95.2137,84.8754,87.5636,87.4482,13.8292,82.2893,104.5185,265.4869
2024-05-07 23:01:00+00:00,95.3261,85.1048,88.4963,88.3302,14.8412,84.0979,104.9399,266.7469
2024-05-07 23:02:00+00:00,95.3569,85.2633,90.0849,90.0327,12.3974,81.2504,104.6104,267.5716
2024-05-07 23:03:00+00:00,95.2055,85.025,90.0346,90.014,12.7049,81.4267,104.3628,266.7176
2024-05-07 23:04:00+00:00,95.1038,84.9547,89.6556,89.9407,11.4437,79.5895,104.3269,266.5385
2024-05-07 23:05:00+00:00,95.2669,85.0389,88.5852,88.5479,13.2816,81.898,104.9099,266.7328
2024-05-07 23:06:00+00:00,95.4149,85.2364,89.6751,89.6971,14.2921,83.7559,104.8052,267.3473
2024-05-07 23:07:00+00:00,95.3124,85.1466,90.614,90.5996,13.1066,82.4437,104.1912,267.2411
2024-05-07 23:08:00+00:00,95.3033,85.0347,88.228,88.0498,13.658,82.1893,104.8691,266.2534
2024-05-07 23:09:00+00:00,95.4345,85.2754,89.5089,89.4005,13.5343,82.5618,105.0,267.45
2024-05-07 23:10:00+00:00,95.3175,85.1993,90.5235,90.665,12.4235,81.418,104.4251,267.4687
2024-05-07 23:11:00+00:00,95.3214,85.0641,88.9776,88.8407,13.7921,82.6929,104.518,266.2894
2024-05-07 23:12:00+00:00,95.2366,85.1363,89.5949,89.5944,12.5713,81.2829,104.5513,267.0295
2024-05-07 23:13:00+00:00,95.1925,85.1471,88.2024,88.0681,12.1639,80.3641,104.5513,266.4622
2024-05-07 23:14:00+00:00,95.1425,85.1386,88.2544,88.3934,12.022,80.1814,104.3639,266.3141
2024-05-07 23:15:00+00:00,95.4463,85.3069,89.0178,88.9806,13.1012,81.8852,104.8889,267.2508
2024-05-07 23:16:00+00:00,95.508,85.4411,90.8001,90.7851,13.411,83.3147,104.2379,268.0074
2024-05-07 23:17:00+00:00,95.3441,85.1417,88.5619,88.6057,12.8144,81.846,104.4847,267.1536
2024-05-07 23:18:00+00:00,95.443,85.2811,89.2711,89.1831,13.367,82.6776,104.9334,267.7515
2024-05-07 23:19:00+00:00,95.4926,85.3511,90.1612,90.1233,14.2598,84.0383,104.6178,267.5025
2024-05-07 23:20:00+00:00,95.2009,85.196,90.155,90.8671,11.206,79.7591,103.774,266.6586
2024-05-07 23:21:00+00:00,95.1922,85.0166,88.0387,88.0393,12.9307,81.0483,104.4331,265.3696
2024-05-07 23:22:00+00:00,95.4022,85.258,89.5342,89.3773,13.8778,82.9538,104.7461,266.9457
2024-05-07 23:23:00+00:00,95.3867,85.2981,91.0317,91.0668,12.6056,82.0371,104.1912,267.796
2024-05-07 23:24:00+00:00,95.2589,85.0848,89.2377,89.0277,12.7201,81.4839,104.2974,266.5209
2024-05-07 23:25:00+00:00,95.3125,85.1806,89.8114,89.6824,13.6431,82.8327,104.5155,266.8797
2024-05-07 23:26:00+00:00,95.2994,85.1554,90.589,90.5141,13.2069,82.3905,104.1766,266.7998
2024-05-07 23:27:00+00:00,95.1216,84.9299,90.2831,90.0967,11.0665,79.0123,104.2931,266.3818
2024-05-07 23:28:00+00:00,95.0816,84.9134,89.473,89.4726,11.08,78.7011,104.5212,266.1198
2024-05-07 23:29:00+00:00,95.1917,84.939,89.1639,89.3632,12.3428,80.2736,104.7461,266.0898
2024-05-07 23:30:00+00:00,95.2921,85.1115,89.6737,89.7208,12.9526,81.4575,104.5808,266.4794
2024-05-07 23:31:00+00:00,95.3512,85.1445,90.3695,90.4158,13.408,82.6717,104.3565,267.1229
2024-05-07 23:32:00+00:00,95.2468,85.0574,90.6062,90.7633,12.7789,81.8767,104.3269,267.2115
2024-05-07 23:33:00+00:00,95.0906,84.919,88.9995,88.9088,11.6011,79.5297,104.3269,266.0426
2024-05-07 23:34:00+00:00,95.2796,84.9941,88.8309,88.6765,12.8267,80.8741,105.0934,266.4402
2024-05-07 23:35:00+00:00,95.2609,85.1544,90.1527,90.0235,11.7032,80.1225,104.269,266.9206
2024-05-07 23:36:00+00:00,95.3696,85.1363,89.9117,90.0384,12.3078,81.0555,104.4841,267.1779
2024-05-07 23:37:00+00:00,95.2358,85.0495,89.4951,89.5096,12.0656,80.4744,104.5513,266.8301
2024-05-07 23:38:00+00:00,95.3695,85.1701,89.794,89.691,12.1504,80.6029,104.9264,267.3256
2024-05-07 23:39:00+00:00,95.2674,85.2035,90.2517,90.3846,11.5445,79.92,104.4391,267.062
2024-05-07 23:40:00+00:00,95.1591,85.1475,89.1932,89.2362,11.1093,79.1355,104.3269,266.6069
2024-05-07 23:41:00+00:00,95.4989,85.31,89.8951,89.8237,14.2663,83.9653,104.5176,267.3013
2024-05-07 23:42:00+00:00,95.5638,85.3908,91.5507,91.4119,13.3762,83.3165,104.3606,268.1987
